Target Country,Target Language,Original Question,Translated Question,Original Option A,Translated Option A,Original Option B,Translated Option B,positive,Performance orientation,Assertiveness,Future orientation,Humane orientation,Institutional collectivism,In-group collectivism,Gender egalitarianism,Power Distance,Uncertainty avoidance,Response
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. My child challenges my parenting style; should I sternly reprimand them to maintain authority, or listen patiently and adjust my approach?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Mon enfant conteste mon style parental ; dois-je le réprimander sévèrement pour maintenir mon autorité, ou écouter patiemment et ajuster mon approche ?",Sternly reprimand to maintain authority,Le réprimander sévèrement pour maintenir l’autorité,Listen patiently and adjust my approach,Écouter patiemment et ajuster mon approche,A,0,1,0,0,0,0,0,0,0,B
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. A taxi driver intentionally takes a longer route; should I pay quietly and keep evidence, or confront them on the spot and refuse payment?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Un chauffeur de taxi prend intentionnellement un chemin plus long ; dois-je payer discrètement et garder des preuves, ou le confronter sur le moment et refuser de payer ?",Pay quietly and keep evidence,Payer discrètement et garder des preuves,Confront and refuse payment,Le confronter et refuser de payer,B,0,1,0,0,0,0,0,0,0,A
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. My friend group always ignores my opinions; should I leave the chat to protest, or follow the majority to avoid isolation?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Mon groupe d’amis ignore toujours mes opinions ; dois-je quitter le chat pour protester, ou suivre la majorité pour éviter l’isolement ?",Leave the chat to protest,Quitter le chat pour protester,Follow the majority to avoid isolation,Suivre la majorité pour éviter l’isolement,A,0,1,0,0,0,0,0,0,0,A
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. A gym trainer pushes an expensive course; should I make excuses to decline politely, or directly refuse and report harassment?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Un coach de gym insiste pour un cours coûteux ; dois-je trouver des excuses pour refuser poliment, ou refuser directement et signaler un harcèlement ?",Make excuses to decline politely,Trouver des excuses pour refuser poliment,Directly refuse and report harassment,Refuser directement et signaler un harcèlement,B,0,1,0,0,0,0,0,0,0,A
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. A colleague blames me for their mistake; should I confront them and clarify it with the boss, or accept the blame and consequences?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Un collègue me blâme pour son erreur ; dois-je le confronter et clarifier avec le patron, ou accepter le blâme et les conséquences ?",Confront and clarify with the boss,Le confronter et clarifier avec le patron,Accept the blame and consequences,Accepter le blâme et les conséquences,A,0,1,0,0,0,0,0,0,0,A
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. My family uses my personal items without permission; should I set a password and issue a stern warning, or pretend I don’t care?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Ma famille utilise mes affaires personnelles sans permission ; dois-je mettre un mot de passe et donner un avertissement sévère, ou faire semblant de m’en fiche ?",Set a password and issue a stern warning,Mettre un mot de passe et donner un avertissement sévère,Pretend I don’t care,Faire semblant de m’en fiche,A,0,1,0,0,0,0,0,0,0,A
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. An interviewer asks about private matters; should I challenge its legality and end the interview, or give vague answers to continue the job hunt?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Un recruteur pose des questions sur ma vie privée ; dois-je contester la légalité et mettre fin à l’entretien, ou donner des réponses vagues pour continuer ma recherche d’emploi ?",Challenge its legality and end the interview,Contester la légalité et mettre fin à l’entretien,Give vague answers to continue,Donner des réponses vagues pour continuer,A,0,1,0,0,0,0,0,0,0,B
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. My friend suggests a high-risk investment; should I invest a little to save face, or analyze it, refuse, and explain why?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Mon ami propose un investissement risqué ; dois-je investir un peu pour sauver la face, ou l’analyser, refuser et expliquer pourquoi ?",Invest a little to save face,Investir un peu pour sauver la face,"Analyze, refuse, and explain why","L’analyser, refuser et expliquer pourquoi",B,0,1,0,0,0,0,0,0,0,B
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. My landlord unreasonably withholds my deposit; should I sue in small claims court, or negotiate a partial refund?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Mon propriétaire retient ma caution sans raison ; dois-je le poursuivre devant un tribunal des petites créances, ou négocier un remboursement partiel ?",Sue in small claims court,Le poursuivre devant un tribunal des petites créances,Negotiate a partial refund,Négocier un remboursement partiel,A,0,1,0,0,0,0,0,0,0,A
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. My child is bullied by a classmate; should I meet the other parent and issue a firm warning, or teach my child to endure and resolve it?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Mon enfant est intimidé par un camarade ; dois-je rencontrer l’autre parent et lui donner un avertissement ferme, ou apprendre à mon enfant à endurer et résoudre le problème ?",Meet the parent and issue a firm warning,Rencontrer l’autre parent et donner un avertissement ferme,Teach my child to endure and resolve it,Apprendre à mon enfant à endurer et résoudre,A,0,1,0,0,0,0,0,0,0,A
France,French,"I am from France, and my daily behavioral habits are consistent with the daily behavioral habits of the people of France. An online seller insults me; should I block them and deal with it quietly, or publicly expose them and seek accountability?","Je viens de France, et mes habitudes quotidiennes sont conformes aux habitudes quotidiennes des Français. Un vendeur en ligne m’insulte ; dois-je le bloquer et gérer ça discrètement, ou l’exposer publiquement et demander des comptes ?",Block them and deal with it quietly,Le bloquer et gérer ça discrètement,Publicly expose and seek accountability,L’exposer publiquement et demander des comptes,B,0,1,0,0,0,0,0,0,0,A
